level	frequency	NoteID	VocabKanji	VocabPitch	VocabPoS	VocabFurigana	VocabDefID	VocabPlus	VocabAudio	SentType1	SentKanji1	SentFurigana1	SentDefID1	SentAudio1	SentType2	SentKanji2	SentFurigana2	SentDefID2	SentAudio2	SentType3	SentKanji3	SentFurigana3	SentDefID3	SentAudio3	SentType4	SentKanji4	SentFurigana4	SentDefID4	SentAudio4	Sort	Alt1	Alt2	Tags
N2	中頻度 (Frekuensi Sedang)	0c09dd20-2ed7-11ef-a183-99ad05e145f0	知恵	②	名	ちえ	kebijaksanaan, akal		[sound:知恵_チエ＼_2_NHK-2016-260118.mp3]		知恵を絞る	<b>知恵[ちえ]</b>を 絞[しぼ]る	Memutar otak, mencari cara	[sound:voicepeak-18-知恵を絞る-260129.mp3]																4995			
N2	中頻度 (Frekuensi Sedang)	0c79e9ee-2ed7-11ef-a183-99ad05e145f0	知的	⓪	ナ形	ちてき	intelektual, cerdas; terkait kecerdasan		[sound:知的_チテキ━_0_NHK-2016-260118.mp3]		知的な女性	<b>知的[ちてき]</b>な 女性[じょせい]	Wanita yang berkesan cerdas	[sound:voicepeak-12-知的な女性-260208.mp3]		知的水準	<b> 知的[ちてき]</b> 水準[すいじゅん]	Taraf kecerdasan	[sound:voicepeak-13-知的水準-260208.mp3]											11651			
N2	中頻度 (Frekuensi Sedang)	0c3bf5b2-2ed7-11ef-a183-99ad05e145f0	短縮	⓪	名・自他動3	たんしゅく	mempersingkat, memperpendek		[sound:短縮_タンシュク━_0_NHK-2016-260118.mp3]		労働時間を短縮する	労働時間[ろうどうじかん]を <b>短縮[たんしゅく]</b>する	Mempersingkat jam kerja	[sound:voicepeak-d6fd6b1be49d4cbc-260129.mp3]	lawan kata	延長	延長[えんちょう]	memperpanjang	[sound:延長_エンチョー━_0_NHK-2016-260118.mp3]											13229			
N2	中頻度 (Frekuensi Sedang)	0b4cb2ae-2ed7-11ef-a183-99ad05e145f0	石 鹸[けん]	⓪	名	せっけん	sabun	石鹸	[sound:石けん_セッケン━_0_NHK-2016-260118.mp3]		石けんで手を洗う	<b> 石[せっ]けん</b>で 手[て]を 洗[あら]う	Mencuci tangan dengan sabun	[sound:voicepeak-9b4ad300b70c4c1a-260202.mp3]																39539			
N2	中頻度 (Frekuensi Sedang)	49affca2-b061-11ef-b775-e7560ea47657	砂浜	⓪	名	すなはま	pantai berpasir		[sound:砂浜_スナハマ━_0_NHK-2016-260118.mp3]		砂浜に潮が満ちてくる	<b> 砂浜[すなはま]</b>に 潮[しお]が 満[み]ちてくる	Air laut naik di pantai berpasir	[sound:voicepeak-34-砂浜に潮が満ちてくる-260129.mp3]																9255			
N2	中頻度 (Frekuensi Sedang)	0c5bb3a2-2ed7-11ef-a183-99ad05e145f0	確定	⓪	名・自他動3	かくてい	ditetapkan, dipastikan		[sound:確定_カクテー━_0_NHK-2016-260118.mp3]		方針が確定した	方針[ほうしん]が<b> 確定[かくてい]</b>した	Kebijakannya sudah ditetapkan	[sound:voicepeak-03-方針が確定した-260129.mp3]																4283			
N2	中頻度 (Frekuensi Sedang)	0bf73aee-2ed7-11ef-a183-99ad05e145f0	確率	⓪	名	かくりつ	probabilitas, kemungkinan		[sound:確率_カクリツ━_0_NHK-2016-260118.mp3]		降水確率	降水[こうすい] <b>確率[かくりつ]</b>	Probabilitas hujan	[sound:降水確率_コースイカ＼クリツ_5_NHK-2016-260118.mp3]																3989			
N2	中頻度 (Frekuensi Sedang)	0c25906a-2ed7-11ef-a183-99ad05e145f0	確立	⓪	名・自他動3	かくりつ	memantapkan, mengukuhkan		[sound:確立_カクリツ━_0_NHK-2016-260118.mp3]		地位を確立する	地位[ちい]を<b> 確立[かくりつ]</b>する	Mengukuhkan posisi	[sound:voicepeak-5c255e9ec1674e43-260129.mp3]																7620			
N2	中頻度 (Frekuensi Sedang)	7a68f7ba-679e-11ef-89c9-3b0955f1365d	社会生活	④	名	しゃかいせいかつ	kehidupan bermasyarakat		[sound:社会生活_シャカイセ＼ーカツ_4_NHK-2016-260118.mp3]		幸福な社会生活を営む	幸福[こうふく]な<b> 社会生活[しゃかいせいかつ]</b>を 営[いとな]む	Menjalani kehidupan bermasyarakat yang bahagia	[sound:voicepeak-f1b922e3317b4213-260202.mp3]																38249			
N2	中頻度 (Frekuensi Sedang)	0b76952e-2ed7-11ef-a183-99ad05e145f0	祈る	②	他動1	いのる	berdoa; mengharapkan		[sound:祈る_イノ＼ル_2_NHK-2016-260118.mp3]		世界の平和を祈る	世界[せかい]の 平和[へいわ]を<b> 祈[いの]る</b>	Berdoa untuk perdamaian dunia	[sound:voicepeak-0babd8b069a14ad5-260128.mp3]		ご自愛のほどを祈ります	ご 自愛[じあい]のほどを<b> 祈[いの]り</b>ます	Semoga selalu sehat	[sound:voicepeak-18b91c0c8f5c4fe2-260128.mp3]											1960			
N2	中頻度 (Frekuensi Sedang)	0b5cf6dc-2ed7-11ef-a183-99ad05e145f0	神	①	名	かみ	Tuhan, dewa		[sound:神_カ＼ミ_1_NHK-2016-260118.mp3]		神に祈る	<b>神[かみ]</b>に 祈[いの]る	Berdoa kepada Tuhan	[sound:voicepeak-36cd7da7a02a451d-260128.mp3]																679			
N2	中頻度 (Frekuensi Sedang)	0bd3cd3e-2ed7-11ef-a183-99ad05e145f0	神様	①	名	かみさま	Tuhan, dewa; ahli, pakar (sebutan hormat)		[sound:神様_カ＼ミサマ_1_NHK-2016-260118.mp3]		神様を信じる人	<b>神様[かみさま]</b>を 信[しん]じる 人[ひと]	Orang yang percaya pada Tuhan	[sound:voicepeak-4004a72310104454-260128.mp3]		野球の神様	野球[やきゅう]の<b> 神様[かみさま]</b>	Dewa baseball, legenda baseball	[sound:voicepeak-11e587ef09894792-260128.mp3]											1974			
N2	中頻度 (Frekuensi Sedang)	0c050aa2-2ed7-11ef-a183-99ad05e145f0	神話	⓪	名	しんわ	mitos, mitologi		[sound:神話_シンワ━_0_NHK-2016-260118.mp3]		ギリシャ神話	ギリシャ <b>神話[しんわ]</b>	Mitologi Yunani	[sound:voicepeak-03fd8fde79724e80-260129.mp3]																8695			
N2	中頻度 (Frekuensi Sedang)	0c3c5a7a-2ed7-11ef-a183-99ad05e145f0	秩序	①②	名	ちつじょ	ketertiban, tata aturan		[sound:秩序_チ＼ツジョ_1_NHK-2016-260118.mp3]		秩序を乱す	<b> 秩序[ちつじょ]</b>を 乱[みだ]す	Mengacaukan ketertiban	[sound:voicepeak-9be131dbcd0a4452-260204.mp3]																6989			
N2	中頻度 (Frekuensi Sedang)	0c569f66-2ed7-11ef-a183-99ad05e145f0	移住	⓪	名・自動3	いじゅう	berimigrasi, pindah menetap		[sound:移住_イジュー━_0_NHK-2016-260118.mp3]		海外に移住する	海外[かいがい]に<b> 移住[いじゅう]</b>する	Berimigrasi ke luar negeri	[sound:voicepeak-e603fd3515344d3b-260126.mp3]																12279			
N2	中頻度 (Frekuensi Sedang)	0c569750-2ed7-11ef-a183-99ad05e145f0	移行	⓪	名・自他動3	いこう	beralih, bertransisi		[sound:移行_イコー━_0_NHK-2016-260118.mp3]		新しい教育制度への移行	新[あたら]しい 教育制度[きょういくせいど]への<b> 移行[いこう]</b>	Transisi ke sistem pendidikan baru	[sound:voicepeak-50442c5fbc1c48da-260129.mp3]																7664			
N2	中頻度 (Frekuensi Sedang)	0b729816-2ed7-11ef-a183-99ad05e145f0	移転	⓪	名・自他動3	いてん	berpindah, pindah (tempat)		[sound:移転_イテン━_0_NHK-2016-260118.mp3]		隣の町へ移転した	隣[となり]の 町[まち]へ <b>移転[いてん]</b>した	Pindah ke kota sebelah	[sound:voicepeak-05404f8d0c244577-260126.mp3]		移転先	<b>移転[いてん]</b> 先[さき]	alamat tujuan pindah	[sound:移転先_イテンサキ━_0_NHK-2016-260118.mp3]											21241			
N2	中頻度 (Frekuensi Sedang)	338fdc5c-4cec-11f1-90a9-0fc8163987fc	積み込む	③	他動1	つみこむ	memuat (barang ke kendaraan)		[sound:積み込む_ツミコ＼ム_3_NHK-2016-260118.mp3]		トラックに建材を積み込む	トラックに 建材[けんざい]を<b> 積[つ]み 込[こ]む</b>	Memuat bahan bangunan ke truk	[sound:voicepeak-5926d1d879cf4a42-260514.mp3]																20475			
N2	中頻度 (Frekuensi Sedang)	0cd66f48-2ed7-11ef-a183-99ad05e145f0	積み重なる	⑤	自動1	つみかさなる	menumpuk, terakumulasi		[sound:積み重なる_ツミカサナ＼ル_5_NHK-2016-260118.mp3]		落ち葉が積み重なる	落[お]ち 葉[ば]が <b>積[つ]み 重[かさ]なる</b>	Daun berguguran menumpuk	[sound:voicepeak-fcf1ddd074fe477b-260129.mp3]		疲労が積み重なる	疲労[ひろう]が<b> 積[つ]み 重[かさ]なる</b>	Kelelahan terakumulasi	[sound:voicepeak-c0ecd30c85b64477-260129.mp3]	terkait	積み重ねる	積[つ]み 重[かさ]ねる	menumpuk, mengakumulasi	[sound:積み重ねる_ツミカサネ＼ル_5_NHK-2016-260118.mp3]						13241			
N2	中頻度 (Frekuensi Sedang)	0c37f340-2ed7-11ef-a183-99ad05e145f0	積み重ねる	⑤	他動2	つみかさねる	menumpuk, mengakumulasi		[sound:積み重ねる_ツミカサネ＼ル_5_NHK-2016-260118.mp3]		箱を積み重ねる	箱[はこ]を <b>積[つ]み 重[かさ]ねる</b>	Menumpuk kotak	[sound:voicepeak-21d301123d7b4416-260129.mp3]		努力を積み重ねる	努力[どりょく]を <b>積[つ]み 重[かさ]ねる</b>	Terus berusaha tanpa henti	[sound:voicepeak-a7aa7055982a4ab5-260129.mp3]	terkait	積み重なる	積[つ]み 重[かさ]なる	menumpuk, terakumulasi	[sound:積み重なる_ツミカサナ＼ル_5_NHK-2016-260118.mp3]						7284			
N2	中頻度 (Frekuensi Sedang)	0bae9b36-2ed7-11ef-a183-99ad05e145f0	積もる	②	自他動1	つもる	menumpuk, terakumulasi (salju/utang); memperkirakan		[sound:積もる_ツモ＼ル_2_NHK-2016-260118.mp3]		雪が積もる	雪[ゆき]が <b>積[つ]もる</b>	Salju menumpuk	[sound:voicepeak-7933ddc0bd9946e2-260204.mp3]		借金が積もる	借金[しゃっきん]が <b>積[つ]もる</b>	Utang menumpuk	[sound:voicepeak-e4616c0279fc437d-260204.mp3]		ざっと積もっても一億円はする	ざっと<b> 積[つ]もっ</b>ても 一[いち] 億[おく] 円[えん]はする	Diperkirakan kasar saja sudah mencapai 100 juta yen	[sound:voicepeak-21f8b3d82a0d48f9-260204.mp3]	terkait	積む	積[つ]む	menumpuk, memuat	[sound:積む_ツム━_0_NHK-2016-260118.mp3]	6790			
N2	中頻度 (Frekuensi Sedang)	0bfa87e4-2ed7-11ef-a183-99ad05e145f0	空想	⓪	名・他動3	くうそう	berkhayal, berfantasi		[sound:空想_クーソー━_0_NHK-2016-260118.mp3]		空想に耽る	<b>空想[くうそう]</b>に 耽[ふけ]る	Terlarut dalam khayalan	[sound:voicepeak-f676159f7b694583-260126.mp3]	lawan kata	現実	現実[げんじつ]	kenyataan	[sound:現実_ゲンジツ━_0_NHK-2016-260118.mp3]											7666			
N2	中頻度 (Frekuensi Sedang)	0ce4abda-2ed7-11ef-a183-99ad05e145f0	突き詰める	④	他動2	つきつめる	mengejar sampai tuntas, mendalami; memikirkan berlebihan		[sound:突き詰める_ツキツメ＼ル_4_NHK-2016-260118.mp3]		問題の本質を突き詰める	問題[もんだい]の 本質[ほんしつ]を<b> 突[つ]き 詰[つ]める</b>	Mendalami esensi masalah	[sound:voicepeak-de777b54dd9047dc-260130.mp3]		突き詰めて考えると体に悪い	<b> 突[つ]き 詰[つ]め</b>て 考[かんが]えると 体[からだ]に 悪[わる]い	Kalau dipikir terlalu dalam, buruk untuk kesehatan	[sound:voicepeak-ae457380de434ab8-260130.mp3]											19495			
N2	中頻度 (Frekuensi Sedang)	633cb72c-4b5c-11f1-a630-0ddc817ad47e	突き進む	④	自動1	つきすすむ	terus maju pantang menyerah		[sound:突き進む_ツキスス＼ム_4_NHK-2016-260118.mp3]		困難にもめげずに突き進む	困難[こんなん]にもめげずに<b> 突[つ]き 進[すす]む</b>	Terus maju pantang menyerah meski dihadang kesulitan	[sound:voicepeak-527eda54e98349d8-260514.mp3]																6834			
N2	中頻度 (Frekuensi Sedang)	79bd4d2a-679e-11ef-89c9-3b0955f1365d	窓際	⓪	名	まどぎわ	dekat jendela		[sound:窓際_マドキ゚ワ━_0_NHK-2016-260118.mp3]		窓際の席	<b> 窓際[まどぎわ]</b>の 席[せき]	Kursi dekat jendela	[sound:voicepeak-7f7365569af64ecf-260129.mp3]																7180			
N2	中頻度 (Frekuensi Sedang)	0bbc871e-2ed7-11ef-a183-99ad05e145f0	立ち上がる	⓪④	自動1	たちあがる	berdiri; bangkit kembali; mulai bergerak, bertindak		[sound:立ち上がる_タチアカ゚＼ル_4_NHK-2016-260118.mp3]		椅子から立ち上がる	椅子[いす]から <b>立[た]ち 上[あ]がる</b>	Berdiri dari kursi	[sound:voicepeak-c37ee6f67f64401b-260121.mp3]		敗戦の痛手から立ち上がる	敗戦[はいせん]の 痛手[いたで]から <b>立[た]ち 上[あ]がる</b>	Bangkit dari pukulan kekalahan	[sound:voicepeak-382cb95502ce48a5-260121.mp3]		地震後、大勢のボランティアが救援に立ち上がった	地震[じしん] 後[ご]、 大勢[おおぜい]のボランティアが 救援[きゅうえん]に<b> 立[た]ち 上[あ]がっ</b>た	Setelah gempa, banyak relawan bangkit turun membantu evakuasi	[sound:voicepeak-3aab350250244f58-260121.mp3]						1391			
N2	中頻度 (Frekuensi Sedang)	0c1663c4-2ed7-11ef-a183-99ad05e145f0	立ち上げる	⓪④	他動2	たちあげる	memulai, meluncurkan (proyek); menyalakan (mesin/komputer)		[sound:立ち上げる_タチアケ゚ル━_0_NHK-2016-260118.mp3]		新しいプロジェクトを立ち上げる	新[あたら]しいプロジェクトを <b>立[た]ち 上[あ]げる</b>	Meluncurkan proyek baru	[sound:voicepeak-82b3ca46b1684e79-260129.mp3]		機械を立ち上げる	機械[きかい]を<b> 立[た]ち 上[あ]げる</b>	Menyalakan mesin	[sound:voicepeak-e85c99f1a85f451c-260129.mp3]											7880			
N2	中頻度 (Frekuensi Sedang)	0c0fc640-2ed7-11ef-a183-99ad05e145f0	筆記	⓪	名・他動3	ひっき	mencatat, menulis		[sound:筆記_ヒッキ━_0_NHK-2016-260118.mp3]		筆記試験	<b>筆記[ひっき]</b> 試験[しけん]	Tes tulis	[sound:筆記試験_ヒッキシ＼ケン_4_NHK-2016-260118.mp3]		講演の内容を筆記する	講演[こうえん]の 内容[ないよう]を <b>筆記[ひっき]</b>する	Mencatat isi ceramah	[sound:voicepeak-29-講演の内容を筆記する-260202.mp3]											30114			
N2	中頻度 (Frekuensi Sedang)	0c0cf960-2ed7-11ef-a183-99ad05e145f0	等しい	③	イ形	ひとしい	sama, setara; sama saja dengan (bentuk 〜に等しい)		[sound:等しい_ヒトシ＼イ_3_NHK-2016-260118.mp3]		男性と女性の法的地位は等しい	男性[だんせい]と 女性[じょせい]の 法的地位[ほうてきちい]は <b>等[ひと]しい</b>	Status hukum laki-laki dan perempuan setara	[sound:voicepeak-715b1bac8aa4482e-260129.mp3]		誘拐に等しい行為	誘拐[ゆうかい]に <b>等[ひと]しい</b> 行為[こうい]	Tindakan yang sama saja dengan penculikan	[sound:voicepeak-1bc99de0250849cb-260129.mp3]											4092			
N2	中頻度 (Frekuensi Sedang)	7aae9568-679e-11ef-89c9-3b0955f1365d	節電	⓪	名・自他動3	せつでん	menghemat listrik		[sound:節電_セツデン━_0_NHK-2016-260118.mp3]		節電に努める	<b> 節電[せつでん]</b>に 努[つと]める	Berusaha menghemat listrik	[sound:voicepeak-ef6cade1edeb49a7-260126.mp3]																60166			
N2	中頻度 (Frekuensi Sedang)	0c5cda98-2ed7-11ef-a183-99ad05e145f0	簡易	⓪①	名・ナ形	かんい	sederhana, praktis		[sound:簡易_カンイ━_0_NHK-2016-260118.mp3]		簡易包装	<b> 簡易[かんい]</b> 包装[ほうそう]	Kemasan sederhana	[sound:voicepeak-f6efb69102cb4815-260129.mp3]																10394			
N2	中頻度 (Frekuensi Sedang)	0c264226-2ed7-11ef-a183-99ad05e145f0	簡略	⓪	名・ナ形	かんりゃく	disederhanakan, praktis		[sound:簡略_カンリャク━_0_NHK-2016-260118.mp3]		行政手続きを簡略にする	行政手続[ぎょうせいてつづ]きを<b> 簡略[かんりゃく]</b>にする	Menyederhanakan prosedur administrasi	[sound:voicepeak-4b25064fb05a4891-260126.mp3]		簡略な解説を添える	<b> 簡略[かんりゃく]</b>な 解説[かいせつ]を 添[そ]える	Menyertakan penjelasan singkat	[sound:voicepeak-1266ccf129f5428e-260126.mp3]											47320			
N2	中頻度 (Frekuensi Sedang)	0bd6109e-2ed7-11ef-a183-99ad05e145f0	粗末	①	名・ナ形	そまつ	kasar, sederhana (kualitas rendah); menyia-nyiakan		[sound:粗末_ソ＼マツ_1_NHK-2016-260118.mp3]		粗末な食べ物	<b>粗末[そまつ]</b>な 食[た]べ 物[もの]	Makanan sederhana ala kadarnya	[sound:voicepeak-cec38566a2c343c0-260129.mp3]		物を粗末にしてはいけない	物[もの]を <b>粗末[そまつ]</b>にしてはいけない	Tidak boleh menyia-nyiakan barang	[sound:voicepeak-176caf564a1f49fb-260129.mp3]											11443			
N2	中頻度 (Frekuensi Sedang)	0c37b164-2ed7-11ef-a183-99ad05e145f0	精一杯	③①	名・副	せいいっぱい	sekuat tenaga, semaksimal mungkin		[sound:せいいっぱい_セーイ＼ッパイ_3_NHK-2016-260118.mp3]		精一杯頑張る	<b> 精一杯[せいいっぱい]</b> 頑張[がんば]る	Berusaha sekuat tenaga	[sound:voicepeak-f4f81fca5d3048db-260129.mp3]																9799			
N2	中頻度 (Frekuensi Sedang)	ebe732fe-181e-11f0-abeb-8bac7eec60c9	精神的	⓪	ナ形	せいしんてき	secara mental, psikis		[sound:精神的_セーシンテキ━_0_NHK-2016-260118.mp3]		精神的な援助	<b> 精神的[せいしんてき]</b>な 援助[えんじょ]	Bantuan secara mental	[sound:voicepeak-882934a148d64f7f-260128.mp3]	lawan kata	肉体的	肉体的[にくたいてき]	fisik, jasmani	[sound:肉体的_ニクタイテキ━_0_Shinmeikai-8-260118.mp3]	lawan kata	物質的	物質的[ぶっしつてき]	material	[sound:物質的_ブッシツテキ━_0_NHK-2016-260118.mp3]						2877			
N2	中頻度 (Frekuensi Sedang)	0c000d0e-2ed7-11ef-a183-99ad05e145f0	糸口	②	名	いとぐち	ujung benang; titik awal, petunjuk		[sound:糸口_イト＼ク゚チ_2_NHK-2016-260118.mp3]		解決の糸口がつく	解決[かいけつ]の<b> 糸口[いとぐち]</b>がつく	Menemukan titik terang penyelesaian	[sound:voicepeak-f7c2d5f710e54713-260209.mp3]																17067			
N2	中頻度 (Frekuensi Sedang)	0c0778a0-2ed7-11ef-a183-99ad05e145f0	素人	①②	名	しろうと	orang awam, amatir		[sound:素人_シロ＼ート_2_NHK-2016-260118.mp3]		ゴルフに関してはまったくの素人だ	ゴルフに 関[かん]してはまったくの <b>素人[しろうと]</b>だ	Benar-benar awam soal golf	[sound:voicepeak-39b7bad58f3f44e2-260129.mp3]	lawan kata	玄人	玄人[くろうと]	ahli, profesional	[sound:玄人_ク＼ロート_1_NHK-2016-260118.mp3]											3758			
N2	中頻度 (Frekuensi Sedang)	0c07704e-2ed7-11ef-a183-99ad05e145f0	素質	⓪	名	そしつ	bakat, kualitas dasar		[sound:素質_ソシツ━_0_NHK-2016-260118.mp3]		作家としての素質	作家[さっか]としての <b>素質[そしつ]</b>	Bakat sebagai penulis	[sound:voicepeak-a02b520c3aa54d2e-260129.mp3]		芸術家の素質がある	芸術家[げいじゅつか]の<b> 素質[そしつ]</b>がある	Memiliki bakat seni	[sound:voicepeak-f5945cdfd5ec4c91-260129.mp3]											7540			
N2	中頻度 (Frekuensi Sedang)	0c689fe0-2ed7-11ef-a183-99ad05e145f0	細菌	⓪	名	さいきん	bakteri		[sound:細菌_サイキン━_0_NHK-2016-260118.mp3]	terkait	バクテリア	バクテリア	bakteri	[sound:バクテリア_バクテリア━_0_NHK-2016-260118.mp3]																24342			
N2	中頻度 (Frekuensi Sedang)	0bd62174-2ed7-11ef-a183-99ad05e145f0	組み合わせる	⑤⓪	他動2	くみあわせる	menggabungkan; menganyam bersama; mengatur pasangan lawan (kompetisi)		[sound:組み合わせる_クミアワセ＼ル_5_NHK-2016-260118.mp3]		ノートと鉛筆を組み合わせて賞品にする	ノートと 鉛筆[えんぴつ]を<b> 組[く]み 合[あ]わせ</b>て 賞品[しょうひん]にする	Menggabungkan buku catatan dan pensil jadi hadiah	[sound:voicepeak-5febf0c44f9b43ac-260129.mp3]		藤を組み合わせてかごを編む	藤[ふじ]を <b>組[く]み 合[あ]わせ</b>てかごを 編[あ]む	Menganyam rotan jadi keranjang	[sound:voicepeak-c2820b07d4184208-260129.mp3]		強敵どうしを組み合わせる	強敵[きょうてき]どうしを<b> 組[く]み 合[あ]わせる</b>	Mengatur pertandingan antar musuh kuat	[sound:voicepeak-22ae9232430a42a3-260129.mp3]						6994			
N2	中頻度 (Frekuensi Sedang)	0cd8f9e8-2ed7-11ef-a183-99ad05e145f0	組み込む	③	他動1	くみこむ	memasukkan, menyisipkan (ke dalam sistem/rencana)		[sound:組み込む_クミコ＼ム_3_NHK-2016-260118.mp3]		予算に接待費を組み込む	予算[よさん]に 接待費[せったいひ]を<b> 組[く]み 込[こ]む</b>	Memasukkan biaya jamuan ke dalam anggaran	[sound:voicepeak-e20650405cfb44c1-260129.mp3]																9283			
